City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,i-n-salah,27.1935,2.4607,12.55,57,0,7.24,DZ,1702276346
293,champerico,14.3,-91.9167,26.05,77,73,0.91,GT,1702276346
294,suva,-18.1416,178.4415,26.71,61,40,4.12,FJ,1702276090
295,mandan,46.8267,-100.8896,-7.02,95,0,3.09,US,1702276346
296,itaqui,-29.1253,-56.5531,16.8,95,0,3.69,BR,1702276346
297,alice springs,-23.7,133.8833,24.75,27,45,4.12,AU,1702276101
298,nagqu,31.5,92.0,-7.05,13,75,3.05,CN,1702276346
299,darwin,-12.4611,130.8418,32.72,75,75,4.92,AU,1702276026
300,kiunga,-6.1219,141.2906,28.1,92,99,0.53,PG,1702276346
301,bandarbeyla,9.4942,50.8122,27.38,60,7,10.72,SO,1702276346
302,barabai,-2.5833,115.3833,32.04,57,100,1.29,ID,1702276347
303,acacias,3.987,-73.758,20.47,88,100,2.49,CO,1702276347
304,zhangye,38.9342,100.4517,9.25,18,0,8.91,CN,1702276347
305,al kharijah,25.4514,30.5464,20.28,25,0,2.9,EG,1702276347
306,ilomantsi,62.6716,30.9328,-12.95,96,93,2.91,FI,1702276347
307,kavaratti,10.5669,72.642,28.4,73,100,1.32,IN,1702276347
308,uniao da vitoria,-26.23,-51.0864,16.0,99,93,0.16,BR,1702276347
309,tippi,7.2,35.45,26.92,49,78,0.62,ET,1702276347
310,geraldton,-28.7667,114.6,37.23,7,0,5.66,AU,1702276347
311,qaqortoq,60.7167,-46.0333,-9.36,73,30,3.6,GL,1702276347
312,enewetak,11.3474,162.3373,28.35,71,92,8.53,MH,1702276348
313,usagara,-2.6833,33.0,21.98,73,99,0.47,TZ,1702276348
314,bamboo flat,11.7,92.7167,31.05,70,40,4.12,IN,1702276348
315,gamba,-2.65,10.0,24.2,95,100,2.25,GA,1702276348
316,lampa,-33.2833,-70.9,20.21,88,100,3.09,CL,1702276348
317,aykhal,66.0,111.5,-27.66,99,100,2.19,RU,1702276348
318,maloye ganyushkino,46.6,49.2667,-1.93,55,44,8.53,KZ,1702276348
319,filadelfia,39.9523,-75.1638,8.01,92,100,9.26,US,1702276147
320,sterling,39.0062,-77.4286,3.0,89,100,6.17,US,1702276172
321,fengxiang,47.5833,130.8333,-18.64,77,0,3.19,CN,1702276348
322,chervyen',53.7059,28.4313,-2.83,95,100,5.97,BY,1702276349
323,tamandare,-8.7597,-35.1047,25.19,80,1,2.73,BR,1702276140
324,colonia,50.9333,6.95,11.13,77,75,7.72,DE,1702276349
325,kununurra,-15.7667,128.7333,33.99,40,40,3.6,AU,1702276349
326,plainview,40.7765,-73.4673,10.96,90,100,6.69,US,1702276349
327,knjazevac,43.5648,22.2502,3.83,94,100,0.89,RS,1702276349
328,kathmandu,27.7167,85.3167,18.12,48,20,1.03,NP,1702276109
329,holualoa,19.6228,-155.9522,25.48,80,0,1.54,US,1702276349
330,broken hill,-31.95,141.4333,34.7,24,98,8.57,AU,1702276349
331,st. john's,47.5649,-52.7093,1.2,94,75,5.14,CA,1702276350
332,conception bay south,47.4999,-52.9981,1.07,95,100,5.58,CA,1702276350
333,la mira,18.035,-102.3266,25.99,66,100,1.83,MX,1702276350
334,hargeysa,9.56,44.065,19.93,47,6,6.19,SO,1702276350
335,sur,22.5667,59.5289,26.08,47,100,2.24,OM,1702276350
336,hasaki,35.7333,140.8333,15.22,79,99,9.12,JP,1702276350
337,byron bay,-28.65,153.6167,28.17,59,0,4.24,AU,1702276350
338,claveria,18.6074,121.0832,29.4,73,39,5.01,PH,1702276350
339,quellon,-43.1167,-73.6167,10.18,94,98,1.63,CL,1702276344
340,buka,40.8108,69.1986,7.04,43,100,2.29,UZ,1702276350
341,dolores,-36.3132,-57.6792,14.77,93,1,3.38,AR,1702276351
342,segorbe,39.8138,-0.4521,12.33,77,0,2.93,ES,1702276351
343,bardai,11.65,7.2333,15.98,32,0,6.64,NG,1702276351
344,tahe,52.3333,124.7333,-20.18,68,0,2.75,CN,1702276351
345,sohar,24.3643,56.7468,23.01,56,96,0.0,OM,1702276351
346,port blair,11.6667,92.75,31.02,70,40,4.12,IN,1702276351
347,ndende,-2.4008,11.3581,23.57,98,100,0.54,GA,1702276351
348,falenki,58.3613,51.5946,-21.75,93,100,4.36,RU,1702276351
349,susuman,62.7833,148.1667,-21.68,96,100,2.24,RU,1702276351
350,bannu,32.9854,70.6027,20.18,14,0,0.62,PK,1702276352
351,lerwick,60.1545,-1.1494,7.0,76,97,6.48,GB,1702276352
352,lodja,-3.4833,23.4333,23.33,90,100,0.96,CD,1702276352
353,buala,-8.145,159.5921,28.21,75,78,1.4,SB,1702276352
354,zuunmod,47.7069,106.9528,-19.43,92,100,1.5,MN,1702276352
355,kovdor,67.5662,30.4758,-15.73,95,92,2.2,RU,1702276352
356,auce,56.4598,22.9017,-3.12,96,100,4.33,LV,1702276352
357,afaahiti,-17.75,-149.2833,26.93,81,52,10.32,PF,1702276353
358,yashkul',46.1711,45.3435,-1.38,80,100,7.92,RU,1702276353
359,laranjeiras do sul,-25.4078,-52.4161,16.53,96,95,0.49,BR,1702276353
360,lihue,21.9789,-159.3672,24.09,87,40,4.63,US,1702276189
361,pascagoula,30.3658,-88.5561,7.02,91,0,1.54,US,1702276353
362,tymovskoye,50.8456,142.655,-16.38,95,100,2.34,RU,1702276353
363,zhangatas,43.5667,69.75,-7.0,87,100,3.3,KZ,1702276353
364,peniche,39.3558,-9.3811,14.4,92,89,4.52,PT,1702276353
365,orchard homes,46.8633,-114.0484,0.77,93,100,0.0,US,1702276354
366,remire-montjoly,4.9167,-52.2667,25.02,94,75,0.0,GF,1702276354
367,sinop,41.7711,34.8709,3.24,73,100,3.39,TR,1702276354
368,piacabucu,-10.4056,-36.4344,25.06,79,0,3.56,BR,1702276354
369,sola,-13.8833,167.55,27.37,20,100,2.57,VU,1702276354
370,coron,11.9986,120.2043,31.08,57,15,1.77,PH,1702276354
371,at taraf,25.3628,49.725,20.3,13,62,2.4,SA,1702276354
372,neryungri,56.6709,124.6491,-30.72,93,100,3.0,RU,1702276354
373,caleta de carquin,-11.0925,-77.6267,19.34,87,43,4.24,PE,1702276354
374,duluth,46.7833,-92.1066,-4.69,87,100,3.6,US,1702276354
375,vadso,70.0744,29.7487,-8.91,79,40,12.35,NO,1702276354
376,vorkuta,67.5,64.0,-24.55,100,100,3.93,RU,1702276355
377,moyynkum,44.2914,72.9469,-5.96,89,100,2.56,KZ,1702276355
378,avenal,36.0041,-120.129,2.87,60,100,0.89,US,1702276355
379,torquay,50.4638,-3.5143,10.32,87,2,1.79,GB,1702276337
380,faya-largeau,17.9257,19.1043,18.64,33,0,11.93,TD,1702276355
381,arraial do cabo,-22.9661,-42.0278,22.77,82,100,8.59,BR,1702276355
382,cuyo,10.8525,121.0086,27.92,79,71,8.44,PH,1702276355
383,katsuren-haebaru,26.3369,127.8719,27.21,67,75,5.66,JP,1702276355
384,lycksele,64.5954,18.6735,-8.07,93,100,2.06,SE,1702276355
385,yaren,-0.5472,166.916,28.57,75,41,2.11,NR,1702276356
386,candido mendes,-1.4467,-45.7167,25.53,84,76,2.83,BR,1702276356
387,rudnyy,52.9594,63.1206,-31.87,92,91,5.8,KZ,1702276356
388,kasane,-17.8167,25.15,21.05,83,0,6.17,BW,1702276356
389,northfield,44.4583,-93.1616,-4.79,85,100,0.45,US,1702276356
390,colares,38.7992,-9.4469,15.18,96,34,4.02,PT,1702276356
391,dickson,36.077,-87.3878,-1.65,96,100,0.0,US,1702276356
392,timbuktu,16.7735,-3.0074,17.94,23,0,5.0,ML,1702276356
393,hotan,37.0997,79.9269,4.95,25,70,2.99,CN,1702276356
394,kirov,58.5966,49.6601,-24.12,96,100,2.68,RU,1702276356
395,bereeda,11.8704,51.0579,26.42,60,6,6.11,SO,1702276356
396,tucupita,9.0622,-62.051,22.4,99,29,1.12,VE,1702276357
397,senador jose porfirio,-2.5908,-51.9542,24.11,96,100,1.67,BR,1702276357
398,khash,28.2211,61.2158,17.57,14,50,2.06,IR,1702276357
399,abu jibeha,11.4562,31.2285,30.62,14,100,2.53,SD,1702276357
400,salgareda,45.705,12.4883,5.2,99,100,2.88,IT,1702276357
401,bikenibeu village,1.3673,173.1241,27.98,89,75,1.03,KI,1702276357
402,santa cruz,-17.8,-63.1667,25.7,78,75,7.2,BO,1702276205
403,hermanus,-34.4187,19.2345,19.2,59,4,2.47,ZA,1702276357
404,damara,4.9608,18.7035,26.04,46,93,1.58,CF,1702276357
405,qulsary,46.9531,54.0198,-8.81,30,19,8.0,KZ,1702276357
406,amungan,15.3652,119.9582,29.19,67,12,3.28,PH,1702276357
407,garachico,28.7781,-17.7646,18.05,59,0,3.09,ES,1702276358
408,port saint john's,-31.6229,29.5448,18.78,86,100,1.14,ZA,1702276358
409,inhambane,-23.865,35.3833,30.99,79,40,5.14,MZ,1702276358
410,romentino,45.464,8.719,6.71,99,100,0.51,IT,1702276358
411,berezovo,63.9381,65.0419,-31.91,97,81,3.29,RU,1702276358
412,awjilah,29.1081,21.2869,14.99,71,33,7.22,LY,1702276358
413,kushiro,42.975,144.3747,0.53,40,75,2.57,JP,1702276358
414,mokopane,-24.1944,29.0097,18.28,92,100,2.43,ZA,1702276358
415,tofol,5.3248,163.0078,28.88,79,75,2.57,FM,1702276358
416,zhuanghe,39.7008,122.9911,-5.73,95,100,5.53,CN,1702276358
417,leirvik,59.7798,5.5005,1.59,58,100,3.65,NO,1702276358
418,villa gesell,-37.2639,-56.973,17.25,88,3,4.62,AR,1702276359
419,vernon,50.2581,-119.2691,2.39,92,100,1.79,CA,1702276219
420,mahanoro,-19.9,48.8,29.69,64,95,3.34,MG,1702276359
421,morondava,-20.2833,44.2833,30.7,60,17,3.47,MG,1702276359
422,macusani,-14.0833,-70.4333,2.55,92,100,1.42,PE,1702276359
423,shimoda,34.6667,138.95,16.2,77,100,4.79,JP,1702276359
424,el tigre,8.8875,-64.2454,22.69,92,17,3.88,VE,1702276359
425,sitka,57.0531,-135.33,5.94,56,75,5.66,US,1702276359
426,robertsport,6.7533,-11.3686,26.83,82,40,2.71,LR,1702276359
427,luwuk,-0.9516,122.7875,31.17,64,89,1.16,ID,1702276359
428,shiyan,32.6475,110.7781,3.94,87,100,1.49,CN,1702276077
429,twin falls,42.3505,-114.6445,0.52,86,100,2.06,US,1702276345
430,hirson,49.9226,4.0826,9.36,80,100,7.88,FR,1702276360
431,al wajh,26.2455,36.4525,23.97,53,0,1.54,SA,1702276360
432,bansang,13.4333,-14.65,21.44,19,100,2.08,GM,1702276360
433,broome,42.2506,-75.833,1.68,97,100,0.45,US,1702276360
434,verkhnevilyuysk,63.4453,120.3167,-27.49,96,100,3.06,RU,1702276360
435,leava,-14.3,-178.1667,27.59,68,90,6.8,WF,1702276360
436,san julian,21.0167,-102.1667,12.94,64,100,2.91,MX,1702276360
437,sao joao dos patos,-6.495,-43.7022,21.48,95,57,1.31,BR,1702276072
438,hengchun,22.0042,120.7439,27.23,76,13,4.77,TW,1702276360
439,abancay,-13.6339,-72.8814,15.1,93,80,1.22,PE,1702276360
440,cole harbour,44.6724,-63.4751,12.66,97,100,3.13,CA,1702276360
441,sandnessjoen,66.0217,12.6316,-3.1,68,0,1.54,NO,1702276360
442,cofradia,15.4,-88.15,24.49,99,31,1.07,HN,1702276361
443,araxa,-19.5933,-46.9406,19.98,100,94,2.57,BR,1702276204
444,usogorsk,63.4106,48.6872,-20.74,93,100,5.12,RU,1702276361
445,newman,37.3138,-121.0208,7.38,61,100,1.51,US,1702276361
446,dubbo,-32.25,148.6167,37.07,18,0,3.09,AU,1702276283
447,cannonvale,-20.2833,148.7,24.66,91,100,12.32,AU,1702276361
448,akureyri,65.6835,-18.0878,-11.04,92,0,0.0,IS,1702276361
449,thunder bay,48.4001,-89.3168,-5.01,68,100,1.54,CA,1702276229
450,andratx,39.5755,2.4202,14.42,86,30,2.98,ES,1702276361
451,bubaque,11.2833,-15.8333,27.37,51,40,4.03,GW,1702276361
452,winnemucca,40.973,-117.7357,-6.97,86,0,1.54,US,1702276361
453,zeya,53.75,127.2667,-23.06,65,0,2.51,RU,1702276362
454,lakatoro,-16.0999,167.4164,25.53,67,100,6.36,VU,1702276362
455,santa terezinha,-29.9002,-50.0904,20.14,91,93,5.29,BR,1702276362
456,ancud,-41.8697,-73.8203,11.9,88,100,1.66,CL,1702276362
457,strezhevoy,60.7333,77.5889,-31.69,99,18,2.24,RU,1702276338
458,sabha,27.0377,14.4283,10.89,77,0,3.52,LY,1702276362
459,bonito,-21.1211,-56.4819,20.19,99,73,0.17,BR,1702276362
460,baiti,13.745,-14.7482,22.16,19,91,3.31,SN,1702276362
461,reggane,26.7158,0.1714,13.47,54,0,5.25,DZ,1702276362
462,hisai-motomachi,34.6667,136.4667,16.05,74,99,1.24,JP,1702276362
463,praia da vitoria,38.7333,-27.0667,17.09,94,0,5.29,PT,1702276362
464,rampura,30.25,75.2333,23.51,15,0,1.0,IN,1702276363
465,sarikei,2.1167,111.5167,28.91,82,92,1.5,MY,1702276363
466,rehoboth,-23.3167,17.0833,22.41,17,0,5.71,NA,1702276363
467,flying fish cove,-10.4217,105.6791,27.82,69,75,4.63,CX,1702276363
468,bandiagara,14.3501,-3.6104,19.9,20,0,4.46,ML,1702276363
469,esquel,-42.9,-71.3167,9.55,89,89,2.37,AR,1702276091
470,chato,-2.6378,31.7669,21.11,83,100,1.92,TZ,1702276363
471,ascension,30.2169,-90.9001,6.7,78,0,0.0,US,1702276364
472,rye,40.9807,-73.6837,8.43,90,100,10.29,US,1702276364
473,waynesville,35.4887,-82.9887,1.25,90,53,3.13,US,1702276201
474,mermoz boabab,14.7065,-17.4758,21.31,66,100,6.18,SN,1702276364
475,la gi,10.6667,107.7833,29.81,61,14,6.98,VN,1702276364
476,san jose del guaviare,2.5729,-72.6459,22.3,98,100,0.79,CO,1702276364
477,strathalbyn,-35.2667,138.9,19.39,98,88,9.62,AU,1702276364
478,vanju-mare,44.4253,22.8697,4.72,85,100,1.67,RO,1702276364
479,aksu,41.1231,80.2644,2.01,40,50,1.24,CN,1702276364
480,vrangel',42.7297,133.0839,-6.76,33,100,3.72,RU,1702276286
481,smara,26.7384,-11.6719,16.46,29,100,4.09,EH,1702276364
482,dumai,1.6833,101.45,31.35,67,91,1.95,ID,1702276365
483,williams lake,52.1415,-122.1445,-1.24,100,100,1.54,CA,1702276365
484,itambacuri,-18.0311,-41.685,21.76,94,100,2.01,BR,1702276365
485,cabugao,17.7931,120.4578,31.05,68,19,2.85,PH,1702276365
486,karanja,20.4833,77.4833,25.7,40,0,1.06,IN,1702276365
487,westport,41.1415,-73.3579,11.05,90,100,7.2,US,1702276346
488,ola,59.5833,151.2833,-3.75,74,100,12.56,RU,1702276365
489,bakaly,55.1789,53.8028,-24.14,94,100,1.55,RU,1702276365
490,mitha tiwana,32.2486,72.1108,21.73,15,0,0.95,PK,1702276366
491,felipe carrillo puerto,19.5833,-88.05,20.06,99,100,1.43,MX,1702276366
492,preobrazheniye,42.9019,133.9064,-6.69,41,100,1.96,RU,1702276366
493,sao joao da barra,-21.6403,-41.0511,22.36,89,84,3.62,BR,1702276366
494,rocca priora,41.7786,12.7482,8.91,62,0,3.13,IT,1702276366
495,smithers,54.7804,-127.1743,-3.82,100,100,0.0,CA,1702276366
496,timbiqui,2.7717,-77.6654,24.55,96,94,1.87,CO,1702276366
497,alaghsas,17.0187,8.0168,14.94,41,0,4.63,NE,1702276366
498,sheki,41.1919,47.1706,9.04,70,13,3.74,AZ,1702276367
499,shahdol,23.2833,81.35,23.32,41,0,1.85,IN,1702276367
500,lata,40.1629,-8.3327,13.93,93,65,1.88,PT,1702276367
501,turkmenbasy,40.0222,52.9552,4.43,93,100,3.09,TM,1702276367
502,vanino,49.0869,140.2543,-18.37,65,2,5.92,RU,1702276340
503,mugia,43.1041,-9.2179,18.28,86,100,11.3,ES,1702276367
504,sandakan,5.8402,118.1179,27.82,83,20,2.57,MY,1702276367
505,moose jaw,50.4001,-105.5344,-4.86,86,34,3.6,CA,1702276110
506,guaruja,-23.9931,-46.2564,19.94,26,99,1.09,BR,1702276367
507,paita,-5.0892,-81.1144,20.98,80,5,4.98,PE,1702276367
508,egilsstadir,65.2653,-14.3948,-8.05,93,75,1.54,IS,1702276367
509,ambon,-3.6954,128.1814,34.08,52,40,4.12,ID,1702276367
510,palu,-0.8917,119.8707,29.62,77,84,1.92,ID,1702276367
511,madalena,41.2162,-8.3345,15.32,95,100,2.07,PT,1702276368
512,tangalle,6.024,80.7911,31.09,67,100,2.66,LK,1702276368
513,manay,7.215,126.5397,29.43,71,100,4.95,PH,1702276368
514,minas de marcona,-15.2119,-75.1103,15.03,84,100,4.17,PE,1702276368
515,kasese,0.1833,30.0833,25.66,64,22,1.55,UG,1702276368
516,san-pedro,4.7485,-6.6363,26.11,86,98,2.21,CI,1702276368
517,ghat,24.9647,10.1728,10.63,74,4,2.6,LY,1702276368
518,taytay,14.5678,121.1394,30.96,77,75,2.06,PH,1702276368
519,san patricio,28.017,-97.5169,9.91,27,0,1.77,US,1702276368
520,salinopolis,-0.6136,-47.3561,26.81,80,29,6.08,BR,1702276368
521,saint joseph,39.7686,-94.8466,3.09,66,40,2.57,US,1702276129
522,manokwari,-0.8667,134.0833,28.58,76,100,4.85,ID,1702276368
523,novo aripuana,-5.1206,-60.3797,23.22,99,100,0.21,BR,1702276368
524,saint-pierre,-21.3393,55.4781,28.82,65,0,7.2,RE,1702276369
525,lamar,33.6668,-95.5836,0.99,69,0,0.0,US,1702276369
526,rikaze,29.25,88.8833,3.79,26,15,1.44,CN,1702276369
527,nelson bay,-32.7167,152.15,30.03,79,44,10.28,AU,1702276369
528,manali,13.1667,80.2667,29.05,65,67,5.45,IN,1702276369
529,tataouine,32.9297,10.4518,11.7,47,6,7.25,TN,1702276369
530,cidreira,-30.1811,-50.2056,20.11,89,67,5.23,BR,1702276369
531,vilyuysk,63.7553,121.6247,-27.59,97,100,3.25,RU,1702276369
532,kuta,-8.7233,115.1723,30.0,70,20,5.36,ID,1702276369
533,zag,46.9441,99.165,-16.58,85,100,1.08,MN,1702276369
534,seybaplaya,19.65,-90.6667,22.71,84,100,5.46,MX,1702276369
535,onguday,50.75,86.15,-15.84,64,75,1.34,RU,1702276369
536,altay,47.8667,88.1167,-8.68,64,100,1.1,CN,1702276370
537,ndele,8.4109,20.6473,26.68,19,54,3.23,CF,1702276370
538,sumusta as sultani,28.9167,30.85,19.2,30,0,2.43,EG,1702276370
539,mogadishu,2.0371,45.3438,29.93,79,75,5.66,SO,1702276310
540,ishigaki,24.3448,124.1572,27.07,78,75,4.63,JP,1702276370
541,las khorey,11.1595,48.1967,26.78,62,38,5.5,SO,1702276370
542,patterson,37.4716,-121.1297,8.21,56,100,1.74,US,1702276370
543,santa ana,33.7456,-117.8678,19.69,24,0,0.0,US,1702276210
544,betio village,1.358,172.9211,28.02,77,10,3.02,KI,1702276370
545,hadibu,12.65,54.0333,26.11,58,6,6.85,YE,1702276370
546,nakamura,32.9833,132.9333,15.15,94,100,3.46,JP,1702276370
547,sao felix do xingu,-6.6447,-51.995,22.42,99,52,1.01,BR,1702276370
548,tezu,27.9167,96.1667,25.71,37,0,1.54,IN,1702276370
549,strangnas,59.3774,17.0312,-0.01,97,100,5.12,SE,1702276371
550,howard springs,-12.497,131.047,32.68,79,43,3.21,AU,1702276371
551,dryden,49.7833,-92.7503,-7.84,100,100,3.6,CA,1702276270
552,ghormach,35.7306,63.7826,18.1,23,17,2.4,AF,1702276371
553,savanna-la-mar,18.219,-78.1332,26.97,84,6,1.54,JM,1702276371
554,withernsea,53.7311,0.0335,8.3,83,9,7.3,GB,1702276371
555,fort mcmurray,56.7268,-111.381,-5.23,68,75,8.75,CA,1702276201
556,bosaso,11.2842,49.1816,26.99,69,0,7.2,SO,1702276371
557,san mariano,7.5,126.0,29.04,72,100,1.92,PH,1702276371
558,batu pahat,1.8548,102.9325,28.87,81,100,1.71,MY,1702276371
559,cuatro cienegas de carranza,26.9833,-102.0833,9.26,38,1,1.6,MX,1702276371
560,nynashamn,58.9034,17.9479,1.17,98,100,6.82,SE,1702276371
561,puerto baquerizo moreno,-0.9,-89.6,23.6,88,34,3.79,EC,1702276342
562,acapulco de juarez,16.8634,-99.8901,26.9,94,100,1.54,MX,1702276183
563,ad dabbah,18.05,30.95,24.54,18,100,2.05,SD,1702276372
564,zhezqazghan,47.7833,67.7667,-20.68,71,20,7.0,KZ,1702276372
565,kimberley,-28.7323,24.7623,18.83,72,75,2.06,ZA,1702276372
566,la londe-les-maures,43.1371,6.235,12.51,83,68,4.66,FR,1702276372
567,tam ky,15.5667,108.4833,28.65,68,18,3.96,VN,1702276372
568,santo tome,-31.6627,-60.7653,20.02,77,0,2.96,AR,1702276254
569,saipan,15.1355,145.701,29.39,74,0,5.66,MP,1702276372
570,palikir - national government center,6.9248,158.1611,29.41,74,75,2.06,FM,1702276372
571,katabu,-4.9333,122.5167,30.99,60,100,4.06,ID,1702276372
572,chos malal,-37.3781,-70.2709,19.34,31,0,3.56,AR,1702276372
573,vila franca do campo,37.7167,-25.4333,18.27,99,100,5.12,PT,1702276372
574,novoazovs'k,47.1139,38.086,5.97,91,100,8.35,UA,1702276373
575,namibe,-15.1961,12.1522,22.57,75,21,1.88,AO,1702276373
576,tamanrasset,22.785,5.5228,7.95,29,0,2.06,DZ,1702276373
577,fortuna,40.5982,-124.1573,11.07,92,100,0.45,US,1702276373
578,la palma,33.8464,-118.0467,19.84,41,0,3.09,US,1702276373
579,moyale,3.5167,39.0584,26.09,43,64,5.48,KE,1702276373
580,aioun,16.6614,-9.6149,17.46,23,72,5.23,MR,1702276373
581,katsuura,35.1333,140.3,16.56,70,98,1.43,JP,1702276373
582,sakakah,29.9697,40.2064,14.76,23,100,5.0,SA,1702276373
583,maragogi,-9.0122,-35.2225,24.96,80,0,3.11,BR,1702276373
584,yemetsk,63.4721,41.7941,-13.47,93,100,4.58,RU,1702276374
585,guatire,10.4762,-66.5427,25.11,98,42,0.68,VE,1702276374
